PROGRESS,CTIME,ID,HASH,COLOR,MODE,FONTSIZE,TEXT
1252.064,2023-08-12 02:10:57,1381488456668087552,9b91cf68,#FFFFFF,1,25,彻底疯狂彻底疯狂彻底疯狂彻底疯狂
1252.19,2023-08-13 19:20:11,1382731261877292800,83fd957f,#FFFFFF,1,25,怎么这样
1252.284,2023-09-26 21:15:31,1414679441522731264,dcc55327,#FFFFFF,1,25,什么中子星啊
1252.473,2023-08-13 13:47:45,1382563944715236864,af3099bd,#FFFFFF,5,25,“我就无家可归了”
1252.531,2023-08-12 00:16:48,1381431003309970176,bf269825,#FFFFFF,1,25,soyo这个表情简直太对啦
1252.55,2023-08-13 07:10:32,1382364019741976320,1fff8281,#FFFFFF,1,25,百看不厌啊这段
1252.59,2023-09-26 10:19:26,1414349225151452416,1da9f61a,#FFFFFF,1,25,挺王登基
1252.719,2023-09-24 11:26:19,1412933339144670464,458e890d,#FFFFFF,1,25,爽世是从无到有，祥子是从有到无啊
1252.726,2023-08-13 00:20:05,1382157434298544384,8d45f973,#FFFFFF,1,25,爆！爆！爆！
1252.803,2023-08-12 10:36:43,1381743016695318016,3767b767,#FFFFFF,1,25,夹不住了力
1252.813,2023-09-25 23:14:06,1414014357054122496,25391231,#FFFFFF,1,25,合影
1252.818,2023-09-26 22:54:08,1414729078577223424,02eaed47,#FFFFFF,1,25,合影
1252.824,2023-10-01 19:39:17,1418254886554184192,16291033,#00A0EA,5,25,祥子：我要上夜班
1252.832,2023-08-12 15:48:41,1381900034559233792,eea746ac,#FFFFFF,1,25,你为什么要跪下！是因为被重力束缚了吗
1252.985,2023-08-11 19:59:06,1381301295289267712,7e9ade9a,#FFFFFF,1,25,可爱
1253.045,2023-08-19 10:27:48,1386811961458944000,dcb27376,#FFFF00,5,25,HA☆NA☆SE
1253.421,2023-08-12 07:36:40,1381652398699077120,45de2d3d,#FFFFFF,1,25,hanase
1253.438,2023-09-23 19:22:00,1412447981491422720,4b7255bb,#FFFFFF,5,25,二阶段开启
1253.468,2023-08-12 17:56:28,1381964354832143872,0f6d5395,#FFFFFF,1,25,挺力转动一百玩匹
1253.573,2023-09-25 10:26:12,1413627860849183232,9cba3e91,#FFFFFF,1,25,封神
1253.689,2023-08-17 09:22:41,1385329633381467648,20af55c7,#FFAA02,5,25,为！王的诞生！献！上！礼！炮！！！！！
1253.736,2023-09-22 23:10:36,1411838264788154880,899c563f,#927939,1,25,往那一跪，让人唠一辈子
1253.763,2023-09-22 21:38:07,1411791716091979776,a5cfec99,#FFFFFF,1,25,惊世一跪
1253.779,2023-09-29 22:25:30,1416888995249729792,54fe6d94,#FFFFFF,1,25,祥子：别吧，迟到真扣我钱
1253.805,2023-08-11 23:15:25,1381400107764800512,14e9bac5,#FFFFFF,1,25,HA★NA★SE
1253.844,2023-08-14 01:36:54,1382920872561725184,1975aeb6,#E70012,5,25,CRYCHIC没你不转了
1253.847,2023-09-23 00:33:59,1411880229470940416,835392a5,#89D5FF,5,25,挺王的诞生！
1253.87,2023-09-26 20:49:45,1414666477558098176,988efc58,#FFFFFF,1,25,星星
1253.994,2023-08-12 15:25:06,1381888169997336832,c022e628,#FFFFFF,1,25,为王的诞生献上礼炮！
1253.998,2023-08-12 01:40:53,1381473321488941568,760fb644,#FFFFFF,1,25,soyo真的是被c团的每个人都给背刺了
1254.009,2023-08-16 01:13:55,1384358853919187456,0b8aa7d9,#E70012,5,25,HA☆NA☆SE
1254.043,2023-08-15 20:07:50,1384204794482302464,fa01cb68,#FFFFFF,1,25,你这人真是满脑子都想着自己呢
1254.129,2023-08-12 13:39:16,1381834894963064064,107e4c8c,#FFFFFF,1,25,我什么都愿意做！
1254.209,2023-09-25 08:31:56,1413570347579539968,e6548eb4,#FFFFFF,1,25,合影
1254.264,2023-08-11 20:15:19,1381309457396863488,294f3e58,#FFFFFF,1,25,往那一跪，恁扭曲，让人笑一辈子
1254.265,2023-08-11 20:02:18,1381302911614589696,32049e7e,#F0AB2A,1,25,呜呜呜soyo
1254.353,2023-08-12 21:14:35,1382064067925174016,74c15952,#FFFFFF,1,25,恭迎挺王归位
1254.519,2023-09-28 18:18:31,1416039910355542016,173baf96,#FFFFFF,1,25,合影
1254.566,2023-08-11 19:06:52,1381275008881412864,9f3b57b6,#FFFFFF,5,25,史 上 最 重 女
1254.568,2023-08-16 23:25:32,1385029079983876608,7164e216,#FFFFFF,1,25,被重力束缚的灵魂
1254.585,2023-08-11 20:05:34,1381304553885938688,f72cbc8e,#FFFFFF,1,25,soyo可爱捏
1254.59,2023-08-19 23:01:40,1411716565028009216,7825aa8d,#FFFFFF,1,25,hanase
1254.687,2023-08-18 23:47:42,1386489785568242944,4a8bca33,#FFFFFF,1,25,这段soyo声优的演技太棒了啊
1254.715,2023-09-23 16:14:08,1412353424028105216,d4d31045,#FFFFFF,1,25,kksk
1254.739,2023-08-13 22:58:36,1382841197546198016,33be3adf,#FFFFFF,1,25,合影
1254.749,2023-09-25 10:50:13,1413639941904155136,b1572629,#FFFF00,5,25,惊世一跪
1254.782,2023-08-12 12:40:07,1381805123105669120,f1088d0c,#FFFFFF,1,25,大家冷静一下，这里soyoの跪更像是紧张脱力造成的（吗？）
1254.784,2023-09-24 09:21:49,1412870677366956032,2373aaac,#009843,5,25,MVP 结 算 画 面
1254.788,2023-09-23 14:38:45,1412305419220584192,23be239e,#FFFFFF,1,25,惊世一跪
1254.792,2023-08-12 00:24:21,1381434799952008960,e699367f,#FFFFFF,1,25,分手需要体面
1254.797,2023-08-12 22:13:15,1382093598408837888,058cfacc,#FFFFFF,1,25,"我去, 惊天一跪"
1254.809,2023-08-11 19:03:18,1381273212167622656,4bc5ffaa,#FFFFFF,5,25,惊天一跪，无冕之王！
1254.867,2023-08-15 18:36:00,1384158577714849536,e4e9c6b9,#F0AB2A,5,25,挺王诞生记
1254.887,2023-08-13 16:49:33,1382655448691465728,e462e220,#E2027F,5,25,合影
1254.928,2023-08-13 12:36:12,1382527931565333760,76389c43,#FFFFFF,5,25,世界名画
1254.931,2023-09-23 04:04:14,1411986054403170560,23a0bfd3,#009843,1,25,长期素食导致的
1255.017,2023-08-11 22:46:32,1381385566817874432,550eaa00,#FFFFFF,5,25,素世，也忠！
1255.04,2023-08-11 22:16:40,1381370538710207232,94946258,#FFFFFF,5,25,惊 天 一 跪
1255.102,2023-08-11 19:47:30,1381295458303132160,3176e11e,#F0AB2A,5,25,世界名画
1255.106,2023-10-01 13:14:05,1418061010488626176,be69f6a2,#FFFFFF,1,25,太爆辣
1255.126,2023-08-16 18:15:54,1384873232523778560,43edcdde,#FFFFFF,1,25,彻底崩溃，彻底疯狂
1255.245,2023-08-12 11:59:43,1381784796174654720,74e785d9,#FFFFFF,1,25,挺王登基
1255.247,2023-08-12 00:34:31,1381439917959436544,fe03b355,#FFFFFF,1,25,要我怎么做才能再看半集mygo啊
1255.269,2023-09-26 11:14:05,1414376732521405952,581e9089,#FFFFFF,1,25,惊世一跪
1255.331,2023-08-12 10:33:05,1381741188960463104,bd676e2f,#FFFFFF,5,25,地球人 聚集於此 宇宙合影
1255.379,2023-09-29 20:18:40,1416825160694384384,4c9a0a6d,#FFFFFF,1,25,合影
1255.382,2023-09-29 23:35:17,1416924119492040192,d090c724,#FFFFFF,1,25,这一跪被人唠了一辈子
1255.393,2023-09-24 18:19:25,1413141258511471360,2b4f9c6e,#FFFFFF,1,25,合影
1255.401,2023-08-11 19:19:19,1381281277336077056,33405fe5,#E70012,5,25,冥 场 面
1255.401,2023-09-29 21:32:11,1416862158817395200,d2148e42,#FFFFFF,1,25,惊天一跪
1255.451,2023-08-19 06:28:20,1386691433049869568,b32505dd,#E70012,5,25,这里直接跪下了，我是真的没想到
1255.451,2023-08-19 06:28:34,1386691549785702656,b32505dd,#E70012,5,25,太震撼了
1255.481,2023-09-27 00:33:27,1414779065646192640,1195fb36,#FE0302,1,25,惊 世 一 跪
1255.488,2023-08-14 14:56:19,1383323230399397120,5cbd4d49,#89D5FF,1,25,爆！
1255.507,2023-09-28 22:08:09,1416155485081629184,b5a9cc4b,#FFFFFF,5,18,答：步梦轻声叹息的“不要”是悲哀的恳求，素世歇斯底里的“不要”是绝望的呼喊
1255.507,2023-09-28 22:08:20,1416155580837504000,b5a9cc4b,#FFFFFF,5,18,问题：试描述这里的“不要”和阿虹1-11兔梦的“不要”有何异同
1255.533,2023-08-12 01:07:07,1381456327846780416,4b80eecd,#FFFFFF,5,25,只要是我能做的，我什么都愿意做
1255.543,2023-08-13 19:17:02,1382729677126630400,6c294702,#FFFFFF,1,25,我什么都愿意做
1255.562,2023-08-11 20:19:14,1381311434666983168,674a50d1,#E2027F,1,25,SOYO桑Love~
1255.565,2023-08-11 20:19:46,1381311698429845760,080a21ba,#FFFFFF,1,25,看soyo跪下好心疼呜呜
1255.579,2023-08-18 12:47:40,1386157579369105920,690d289b,#FFFFFF,1,25,何苦呢…
1255.614,2023-09-24 07:02:05,1412800342311446784,5e75e482,#FFFFFF,5,25,世界名画
1255.659,2023-09-25 23:40:29,1414027630172577280,8b383e1a,#CC0273,5,25,惊 天 一 跪
1255.685,2023-08-11 20:00:16,1381301889505063936,3c402ecb,#F0AB2A,1,25,惊天一跪成绝唱
1255.787,2023-09-27 14:53:18,1415211848269329664,14d316cc,#FFFFFF,1,25,我什么都会做的
1255.81,2023-08-18 17:51:24,1386310452052640000,94b741c4,#FFFFFF,1,25,惊世一跪.png
1255.816,2023-08-12 02:13:33,1381489769737192192,ec6ad168,#FFFFFF,1,25,这一跪，改变了邦
1255.824,2023-08-11 19:36:16,1381289805647923968,d9e99cb4,#FFFFFF,1,25,惊世一跪
1255.849,2023-08-12 05:58:13,1381602847460100352,981b28c5,#FFFFFF,5,25,见证历史！
1255.881,2023-08-13 19:20:30,1382731422585979904,83fd957f,#FFFFFF,1,25,你别跪啊啊啊啊啊啊
1255.882,2023-09-25 23:20:20,1414017493571470592,887eb105,#FFFFFF,1,25,有一种卡多拉着基连的裤腿求他不要投联邦的感觉（滑稽）
1255.919,2023-08-11 19:40:24,1381291890737278976,57677767,#FFFFFF,1,25,挺帝登基
1255.923,2023-09-25 10:43:27,1413636537656179456,e9c42c1b,#FFFFFF,1,25,全体起立，soyo跪下
1255.924,2023-09-22 22:50:17,1411828040585025792,aea08901,#FFFFFF,1,25,惊世一跪
1255.929,2023-08-19 02:11:50,1386562332070879488,69e65559,#FFFFFF,1,25,我也一直期待Crychic重组，看到这里真的很绝望
1255.955,2023-09-30 18:46:43,1417503652792555776,d99ecaa9,#FEF102,5,25,彻底疯狂！彻底疯狂！！彻底疯狂！！！
1255.965,2023-09-27 23:36:50,1415475350351239424,5ce9ea3e,#FEF102,5,25,为什么在这样悲伤的小曲下我还能乐出来
1256.041,2023-09-29 22:03:34,1416877953996023296,789bf3ea,#FFFF00,1,25,勒布朗詹姆斯
1256.072,2023-08-11 22:20:05,1381372259045947904,95e973d8,#FFFFFF,5,25,合影
1256.08,2023-08-13 12:43:29,1382531598242934528,76389c43,#FFFFFF,5,25,这一跪引爆MyGO重中这重出现无限引力黑洞中心诞生了！！！
1256.124,2023-08-12 10:49:31,1381749459943233280,59b5cc04,#FFFFFF,4,25,合影!
1256.169,2023-08-12 03:04:40,1381515492061486848,5ce9ea3e,#FEF102,5,25,尊嘟假嘟
1256.184,2023-08-11 23:15:50,1381400320986670336,14e9bac5,#FFFFFF,5,25,改变邦邦的一跪
1256.19,2023-08-13 01:05:21,1382180214846695424,2fe52aea,#FEF102,5,25,恭迎新挺王登基
1256.297,2023-08-14 11:16:51,1383212772673943296,11e5934f,#E70012,5,25,挺王归位
1256.334,2023-09-23 03:59:50,1411983841681247232,61c5fc5d,#FE0302,5,25,惊  世  无  悔
1256.347,2023-08-11 19:06:43,1381274937477780736,b83cfd82,#FFFFFF,1,25,噔噔噔——
1256.358,2023-08-17 12:40:31,1385429203348053504,ce5f49d9,#FFFFFF,1,25,合影
1256.385,2023-08-11 21:16:05,1381340041900750336,cb03e845,#FFFFFF,1,25,呜呜呜
1256.394,2023-08-19 22:33:29,1411716563165738240,b62d8c48,#FFFFFF,1,25,太震撼了
1256.395,2023-08-11 22:12:25,1381368395412388352,ef700a1a,#FFFFFF,1,25,太丑陋了soyo女士！！
1256.407,2023-08-16 08:10:36,1384568575335084544,cdc54b8d,#CC0273,4,25,合影！
1256.426,2023-09-23 23:15:47,1412565650475472640,4518f19f,#FFFFFF,1,25,丨，丨，你提莫丨啊
1256.426,2023-09-25 18:11:09,1413861877645234944,02ec0706,#FFFFFF,1,25,合影
1256.434,2023-09-24 01:22:12,1412629280877318144,24e03003,#FFFFFF,1,25,惊世一跪
1256.446,2023-08-12 20:41:10,1382047247256167424,027c520f,#FFFFFF,1,25,世界名画
1256.487,2023-08-12 01:32:21,1381469031076211712,e0c5904d,#FEF102,5,25,这一跪，挺好萌无权为soyo女士授荣！
1256.493,2023-08-17 09:51:07,1385343948205231872,0dbe5446,#FFFFFF,1,25,好比让女朋友不让她走
1256.509,2023-08-13 00:24:35,1382159693752925952,33e6e999,#FFFFFF,1,25,挺 王 的 诞 生
1256.511,2023-10-01 14:26:49,1418097617870665216,ea790349,#FFFFFF,1,25,惊世一跪！
1256.556,2023-08-15 18:29:10,1384155137136131328,2998a424,#FFFFFF,1,25,挺王？soyo直接开辟新赛道，跪王！
1256.595,2023-08-15 15:00:05,1384049902266654208,e743851f,#FFFF00,1,25,惊世一跪
1256.599,2023-09-26 13:06:01,1414433066990030336,17c1ff09,#FFFFFF,1,25,哈哈哈这副丑态！
1256.602,2023-08-13 05:49:46,1382323363430989568,ac6e5d89,#FFFFFF,1,25,我不行了 太无敌了这番
1256.609,2023-08-15 21:12:05,1384237137221965312,ab3aabc9,#FFFFFF,1,25,恭迎挺王
1256.617,2023-08-13 22:05:42,1382814567649920000,b6288544,#FFFFFF,1,25,世界名画
1256.638,2023-08-18 16:32:33,1386270766747803904,afbce509,#FFFFFF,1,25,世纪名画
1256.649,2023-08-13 12:15:43,1382517625807973888,2d5d77c4,#FFFFFF,1,25,只要我能做的，我什么都愿意做
1256.657,2023-08-19 19:06:33,1387073059055536384,d318a9ea,#FFFFFF,1,25,名 场 面
1256.658,2023-08-13 02:22:19,1382218950737610752,a993602f,#FFAA02,1,25,我在佛前苦苦求了几千年
1256.666,2023-08-11 20:46:05,1381324944578858496,b61948c8,#FFFFFF,1,25,挺皇
1256.669,2023-10-01 10:00:59,1417963815445871360,860eeaca,#FFFFFF,1,25,惊世一跪！
1256.7,2023-08-13 11:21:57,1382490562464072448,6088f550,#FFFFFF,1,25,我要怎么做才能再看看半集mygo，只要是我能做的，我什么都愿意做(恳求)
1256.7,2023-08-13 13:53:47,1382566977742275840,a64f729f,#FFFFFF,1,25,soyo——
1256.735,2023-08-19 18:38:28,1387058921457792256,49cde380,#FFFFFF,1,25,合影
1256.747,2023-08-12 11:57:22,1381783612390967040,804ba136,#FE0302,5,25,其实立本人真要谢罪的话就是土下座了，跪在他们那边没有那么深的含义
1256.761,2023-08-12 15:08:18,1381879706965639424,c404e5bb,#E70012,5,25,上原步梦退出直播间
1256.764,2023-08-12 09:38:43,1381713824238855680,05fe3742,#FFFFFF,1,25,丑完了
1256.802,2023-08-12 00:56:59,1381451224368472320,eb858c1b,#FFFFFF,5,25,惊 天 一 跪
1256.806,2023-09-30 15:05:14,1417392177738275072,7f719b52,#FEF102,5,25,ﾜﾀｼﾆﾃﾞｷﾙｺﾄﾅﾗﾅﾆﾓｽﾙｶﾗ
1256.811,2023-08-19 14:16:05,1386926862009216000,f0c506bf,#FFFFFF,1,25,合影
1256.819,2023-09-24 01:34:21,1412635392355942144,e7bd66db,#FFFFFF,1,25,合影
1256.834,2023-08-11 20:39:06,1381321432084150016,e9c42c1b,#FEF102,5,25,只要是我能做的，我什么都愿意做
1256.875,2023-09-23 03:38:40,1411973184198041088,199809af,#FFFFFF,1,25,太重了
1256.89,2023-09-25 03:20:27,1413413566618445056,99e1c632,#FFFFFF,1,25,常看常新
1256.89,2023-09-27 08:26:26,1415017131472612096,82788886,#FFFFFF,1,25,合影
1256.896,2023-08-13 02:15:06,1382215322144503040,1fff8281,#FFFFFF,1,25,这也太重了。。。
1257.002,2023-09-23 10:32:30,1412181479760606464,556b8204,#FFFFFF,1,25,惊世一跪！
1257.019,2023-08-14 23:11:03,1383572238879846400,41d4104a,#FFFFFF,1,25,曾经的家已经彻底化为泡影
1257.104,2023-09-23 01:11:40,1411899195593699840,b6e7d134,#FFFFFF,1,25,合影
1257.119,2023-08-12 18:30:15,1381981357273915904,5a883aa8,#E70012,5,25,爆了！这下真的爆了！
1257.129,2023-08-16 16:07:45,1384808736417280512,9928c887,#FFFFFF,1,25,世界名画
1257.146,2023-09-23 00:28:17,1411877362387521536,711c1d26,#FFFFFF,1,25,合影
1257.222,2023-08-18 05:38:02,1385941338033715200,e6462add,#FFFFFF,1,25,惊天一跪
1257.226,2023-09-26 11:46:56,1414393262969651456,2bf42fad,#FFFFFF,1,25,这场面是不是祥子之前家庭变故时经历过
1257.228,2023-08-12 19:41:09,1382017040684158464,b2bb272e,#FFFFFF,1,25,合影合影合影
1257.29,2023-08-15 21:35:48,1384249075234456320,e9c42c1b,#E70012,5,25,只要是我能做的，我什么都愿意做
1257.302,2023-09-24 16:52:47,1413097656682938624,35c7eb2a,#FFFFFF,1,25,合影
1257.335,2023-08-15 20:05:25,1384203582613868544,8a3848a9,#FFFFFF,1,25,合影
1257.343,2023-08-11 19:24:34,1381283919294709760,6d1fbdb4,#FFFFFF,1,25,重力溢出了
1257.354,2023-08-11 21:48:51,1381356536420704000,ec5b9e74,#FFFFFF,1,25,爽子节奏
1257.365,2023-09-24 12:17:01,1412958858053590528,5d6f5256,#FFFFFF,1,25,合影
1257.406,2023-08-15 16:13:32,1384086869419116288,a0a939e0,#FFFFFF,1,25,感觉有股追妻火葬场的感觉
1257.468,2023-09-25 01:33:40,1413359820312197632,980e5506,#FFFFFF,1,25,求求你了
1257.498,2023-09-27 00:50:16,1414787535732910848,921c2688,#FFFFFF,1,25,合影
1257.552,2023-08-14 13:50:10,1383289934244547328,97a5d137,#84C0CB,5,25,世界名画
1257.561,2023-09-23 15:29:12,1412330811369211904,f2b17243,#FFFFFF,1,25,致敬詹皇，惊天一跪，crychic，this is for you！
1257.562,2023-08-17 21:01:27,1385681331048195584,fa2da56b,#FFFFFF,1,25,合影
1257.564,2023-08-15 00:12:33,1383603187818249472,8b1f6d11,#FFFFFF,1,25,挺王新高度
1257.688,2023-08-14 16:31:52,1383371325049211648,57d02e9e,#FFFFFF,1,25,真的痛心soyo，其实我也理解soyo为什么念旧，但是大家都不想回去了，其实也应该放手了
1257.698,2023-08-14 02:28:25,1382946800658587136,0d87bf15,#FFFFFF,1,25,逆天
1257.731,2023-08-11 23:23:44,1381404291348313344,9662154c,#FFFFFF,1,25,她杀死了挺好萌
1257.735,2023-09-24 19:44:28,1413184062449166080,f5a669b5,#FFFFFF,1,25,替我当客服吧
1257.742,2023-09-28 13:23:53,1415891614454507008,d20b85f0,#FFFFFF,5,25,soyo此时并不知道，只要掏出钱，祥子什么都会做的
1257.747,2023-09-27 11:40:30,1415114804548606208,a5358ce5,#FFFFFF,1,25,合影
1257.763,2023-08-14 18:29:02,1383430293196996096,e0f03204,#FFFFFF,1,25,彻底疯狂
1257.779,2023-08-11 19:56:00,1381299736023364864,981b28c5,#FFFFFF,5,25,噔噔咚
1257.797,2023-09-30 12:30:20,1417314211037795840,7ec1d82e,#FFFFFF,1,25,爆爆爆
1257.8,2023-08-11 20:51:51,1381327847188318720,252976f0,#FFFFFF,1,25,密码再次错误，此键盘已被锁定
1257.819,2023-09-29 03:39:02,1416322026624461568,cf9c79c0,#FFFFFF,1,25,彻底疯狂
1257.832,2023-09-22 22:22:54,1411814255333862656,6f4343a0,#FFFFFF,1,25,堪比夹脚的惊世场面
1257.846,2023-08-13 01:21:52,1382188532109611264,7542b2d6,#FFFFFF,1,25,往哪儿一跪，让人唠一辈子
1257.857,2023-08-17 03:49:29,1385161927046968832,5e20eb5f,#F0AB2A,1,25,这一跪，直接杀死了第七届挺王争霸赛
1257.895,2023-08-13 22:06:56,1382815192450184192,eb858c1b,#FFFFFF,1,25,历代挺王都高呼不可战胜
1257.895,2023-08-13 23:52:07,1382868133584636672,62c930e2,#FFFFFF,1,25,笑死
1257.914,2023-08-13 01:23:01,1382189106385226240,73459095,#FFFFFF,1,25,挺跪宗
1257.976,2023-08-15 15:01:25,1384050577147120128,fc81ab6c,#FFFFFF,1,25,惊世一跪
1257.981,2023-08-12 04:49:59,1381568500505613824,91b5e9ba,#FFFFFF,1,25,战吧狂喜
1258.002,2023-09-23 00:06:08,1411866212946025472,2373aaac,#FFFFFF,5,25,合影
1258.021,2023-08-12 11:54:00,1381781914763309568,05c5da75,#FFFFFF,1,25,爱因斯坦看了也得重写广义相对论
1258.048,2023-08-12 14:13:02,1381851890501282304,a15e34b2,#FFFFFF,1,25,唉。。
1258.056,2023-09-26 01:03:33,1414069443591436032,097df013,#FFFFFF,1,25,只要是我能做的，我什么都愿意做
1258.061,2023-09-23 19:44:23,1412459245857066752,f0af17e8,#FFFFFF,1,25,往那儿一跪让人咾一辈子
1258.069,2023-08-14 04:53:53,1383020012041679872,afbcc219,#FFFFFF,1,25,年度挺王了
1258.099,2023-09-28 17:43:22,1416022216424092672,2e9f328d,#E2027F,5,25,我去，龟女
1258.101,2023-08-12 13:48:28,1381839531791563776,cb45cac3,#FFFFFF,1,25,合影
1258.106,2023-09-23 15:19:44,1412326048820940544,da8cbab7,#683A7B,5,25,只要是我能做的，我什么都愿意做
1258.115,2023-09-23 02:31:17,1411939272235496192,2ab4036a,#FFFFFF,1,25,合影
1258.118,2023-08-11 21:06:25,1381335183386774016,c5e6160d,#FFFFFF,1,25,祥子提出的条件是……
1258.133,2023-08-13 00:32:14,1382163545726422528,57ac225e,#FFFFFF,5,25,这种重力井怕不是只能用波动炮破解了吧（悲）
1258.185,2023-09-25 10:11:20,1413620373203037696,5e75e482,#FFFFFF,1,25,合影
1258.206,2023-09-29 21:32:51,1416862491895713792,b4c8e707,#39C5BB,1,25,啊这
1258.226,2023-08-11 22:06:33,1381365442597291520,0b11c466,#E70012,5,25,重力少女
1258.39,2023-09-23 10:35:57,1412183208854002688,d60b4bb1,#FFFFFF,1,25,获得挺王的最佳名场面
1258.433,2023-09-23 15:52:06,1412342337509583616,c4caf944,#FFFFFF,1,25,合影
1258.452,2023-08-13 16:02:23,1382631707236286208,b2bb272e,#FFFFFF,1,25,合影合影
1258.497,2023-08-14 20:23:45,1383488036590860032,145f4b0b,#FFFFFF,1,25,世界名画
1258.506,2023-09-30 15:44:03,1417411710469352448,fdf8b1d2,#FFFFFF,1,25,舒服了
1258.603,2023-08-17 11:41:32,1385399521894481152,5c10eb3d,#FFFFFF,1,25,刚才外面人多 哥给你跪下了
1258.627,2023-09-23 17:32:36,1412392922434935552,fb0758ed,#FFFFFF,1,25,冥场面
1258.63,2023-09-24 23:28:36,1413296873095402496,c5f8307f,#FFFFFF,1,25,合影
1258.657,2023-09-30 00:31:18,1416952316606917888,f0868f23,#FFFFFF,1,25,太哈人了
1258.667,2023-10-01 21:55:28,1418323427948886016,26d0ce75,#FFFFFF,1,25,重力爆炸
1258.685,2023-09-23 00:13:30,1411869921583005440,4f45c7ff,#FFFFFF,1,25,重力井展开
1258.712,2023-09-23 08:44:16,1412126996884276480,dcb27376,#FFFF00,5,25,惊 天 一 跪
1258.848,2023-08-12 14:33:38,1381862262150929152,b0223d6c,#E70012,5,25,世界名画
1258.874,2023-09-26 22:10:29,1414707113602628096,29d031ac,#FFFFFF,1,25,合影
1258.926,2023-08-13 00:20:22,1382157578590515968,8d45f973,#FFFFFF,1,25,爆了
1258.928,2023-09-26 12:40:27,1414420205031102720,1b1b588b,#FFFFFF,1,25,合影
1258.937,2023-08-15 03:40:14,1383707723925217024,d025516e,#FFFFFF,5,25,世界名画
1258.937,2023-08-15 03:40:49,1383708016117051392,d025516e,#FFFFFF,5,25,为年度挺王的诞生献上礼炮！！！
1258.993,2023-08-19 19:54:15,1387097062402983936,e331bf9a,#FFFFFF,5,25,世界名画
1259.011,2023-08-12 12:38:11,1381804152962714368,f50840b6,#FFFFFF,1,25,合影
1259.025,2023-10-01 22:31:06,1418341368077670144,992a98b2,#FFFFFF,1,25,惊天一跪
1259.046,2023-08-14 00:06:42,1382875472878451712,b6ab1980,#FFFFFF,1,25,合影
1259.057,2023-09-25 23:10:12,1414012387182470144,851f29dd,#FFFFFF,1,25,往那一跪，让人唠一辈子
1259.068,2023-09-30 14:47:28,1417383231631885312,61b35ce0,#FFFFFF,1,25,我操
1259.163,2023-08-16 12:43:33,1384705960878266880,26ca337d,#FFFFFF,1,25,见证年度挺王封神画面
1259.214,2023-09-23 19:52:06,1412463134773615872,4c2b00c6,#FFFFFF,1,25,我去
1259.333,2023-08-11 19:40:41,1381292031137035264,8bd8dc23,#FFFFFF,1,25,牛顿来了都不知道该怎么受力分析
1259.402,2023-08-13 14:05:57,1382573105611879424,6d41ab1c,#FFFFFF,1,25,重力溢出了
1259.484,2023-10-01 22:08:47,1418330136259971328,e64aef97,#FFFFFF,1,25,心疼
1259.496,2023-09-24 07:03:24,1412801010355006208,5e75e482,#FFFFFF,5,25,合影
1259.531,2023-10-01 19:16:57,1418243649812334592,ca9ef4ab,#FFFFFF,1,25,爆！
1259.544,2023-08-15 16:27:40,1384093982941916160,ac164298,#FFFFFF,1,25,为爱疯狂
1259.572,2023-08-12 19:38:24,1382015659071804160,05f71ac4,#FFFFFF,1,25,笑嘻了
1259.585,2023-08-19 16:22:41,1386990575911363328,f8a14d22,#E70012,1,25,合影
1259.591,2023-09-26 00:26:16,1414050679005207296,0a32a203,#FFFFFF,1,25,合影
1259.601,2023-09-24 19:33:52,1413178728108062976,505f456d,#FFFFFF,1,25,合影
1259.633,2023-08-12 19:27:50,1382010339326965504,18bdb900,#FFFFFF,1,25,合影
1259.688,2023-09-30 16:37:53,1417438807300776192,45295030,#FFFFFF,1,25,合影
1259.692,2023-09-27 19:43:42,1415358007918956288,0e572466,#FFFFFF,1,25,往那一跪，让人唠一辈子
1259.701,2023-08-13 15:09:36,1382605142938999296,136fb1c7,#FFFFFF,1,25,合影!
1259.712,2023-09-22 23:45:18,1411855730004260352,4b59882e,#FFFFFF,1,25,合影
1259.746,2023-09-30 21:47:46,1417594781999386880,c41b25a9,#FFFFFF,1,25,世界名画
1259.755,2023-08-15 16:56:37,1384108551362235648,fae0cdec,#FFFFFF,1,25,淚目了，真流淚了
1259.765,2023-08-12 22:03:10,1382088522823194112,aa6ccf3e,#FFFFFF,1,25,爆
1259.844,2023-09-26 11:05:09,1414372240832868096,f17bc0b1,#FFFFFF,1,25,世纪名画
1259.875,2023-08-12 14:18:39,1381854720398012160,36328e08,#F0AB2A,1,25,太沉重了
1259.901,2023-09-24 13:27:40,1412994412975522304,8657d971,#FFFFFF,1,25,合影
1259.906,2023-08-13 17:51:31,1382686633962419968,20ac8eaf,#FFFFFF,1,25,笑不出
1260.088,2023-09-27 06:19:34,1414953272187564800,fc59d871,#FFFFFF,1,25,太对了太对了
1260.169,2023-09-24 07:35:11,1412817002019804416,c3d367bc,#FFFFFF,1,25,成名之战
1260.22,2023-08-17 11:40:14,1385398861535048960,5c10eb3d,#FFFFFF,1,25,封神之战
1260.238,2023-10-01 11:15:37,1418001386880152832,b69a9dd9,#E70012,5,25,合影
1260.278,2023-09-24 13:56:56,1413009149847326976,b10e4dfe,#FFFFFF,1,25,啊 完全不理解 这一团乱的关系
1260.278,2023-09-29 23:39:40,1416926320553807104,aec6ed00,#FFFFFF,1,25,合影
